,P14,P5,P4,P1,P12,BLS1,BLS3,P17,P10,P18,P6,P15,BLS0,P11,P8,BLS2,BLS5,Period,BLS16,P0,BLS10,P3,BLS6,BLS11,BLS25,BLS26,BLS29,BLS4,BLS14,P13,Y,IDs
2213,28.0,0.0567,0.00018,4.66189,28.0,1.65722971718,-0.0579674054938,0.00013,-334.68681,3.76848,0.02373,24.0,-0.0429620186175,0.31348,0.78857,-0.514676445941,-0.698561020064,1.70052228,-1.00700364495,1.41002297915,1.12480554397,4.50279,-0.683713121947,1.29254514874,-1.09376579198,-0.437501791809,0.538740716587,1.18979427298,1.66362583655,6.0,1.0,3213
2518,16.0,0.03513,0.00066,3.87426,16.0,0.355323665754,1.32574019715,0.00053,-23.12491,4.98758,-0.00266,16.0,-1.36522681444,0.51827,0.92959,-0.167898885702,-0.269271444318,0.73425152,-1.26287742893,0.716279278969,-1.39863106533,4.19983,-0.834153140236,0.145342659196,2.10498285728,3.60710108894,2.20792142917,-0.976600480829,0.741253038576,13.0,1.0,3518
2612,27.0,0.05941,0.00131,4.62943,29.0,0.470536605809,0.811600898208,0.00123,-26.90912,5.4836,-0.00415,27.0,-1.26829286796,0.16526,0.65941,-0.188670383275,-0.248457547554,0.96965906,0.101876976294,0.689044404667,-1.24705466681,5.00857,-1.05105354127,-2.14201214895,1.77921446422,1.57437988479,1.7383199199,-0.632167258281,1.46612787207,10.0,1.0,3612
2560,11.0,0.0221,0.00151,4.09748,11.0,0.173899024787,1.47305903757,0.00081,-27.43295,6.13473,0.05415,10.0,-0.947360165117,0.41799,0.72833,-0.331347901751,0.106684726961,1.65941082,1.4118901428,1.24776440597,1.37076718417,4.29472,-0.642982911521,0.380662324501,-2.65399446341,-0.628099379651,2.04785504616,0.269305922567,-1.87480755279,6.0,1.0,3560
2552,29.0,0.0591,0.0008,3.75917,29.0,0.342249297111,1.37271727665,0.0008,-22.84619,5.30368,0.08027,29.0,-1.26868625189,0.21407,0.26991,-0.387882661433,-0.000218653819053,1.12910451,-1.15756609099,0.358951497564,2.07199140142,4.1709,-0.411268188843,1.09153903571,3.12147731185,1.18405067804,1.97600329468,0.348511172895,-0.314182099481,9.0,1.0,3552
2922,13.0,0.02449,0.02288,4.75191,12.0,0.141982485897,1.47341807374,0.01288,-28.08353,6.15228,0.19697,13.0,-1.66810561266,0.22569,0.02798,-0.559262529658,0.368493578622,0.81724068,1.47405054632,0.0537108635921,-0.346242572563,5.25049,-1.01634210686,0.167455266711,-1.07150362696,2.02726878617,3.03913692472,-1.09115875418,1.00247646694,12.0,1.0,3922
2158,56.0,0.14579,0.00016,4.16092,61.0,-1.04992556019,-0.994158492085,0.00012,-555.74284,2.68531,0.30226,110.0,-0.833354198173,0.59435,0.86465,-1.4239815205,0.629920421878,8.0,1.30641511768,7.52122153455,-0.723861593666,4.10648,0.293040732131,0.559200161553,-0.499686570763,-0.388507787806,-0.229319205446,1.34236497897,1.74964236124,2.0,1.0,3158
2389,20.0,0.03834,0.00044,5.55869,18.0,0.404771354348,0.238169209813,0.00018,-111.56953,5.54671,0.12983,20.0,0.292289804686,0.59051,0.42678,0.272125783604,0.89169921842,5.27337447,0.568361414802,2.37246582557,0.236969877125,5.28211,-0.413881574948,-1.28661713001,-0.283035111206,0.47962645468,-2.12153199928,-0.740264492104,1.43007373152,2.0,1.0,3389
2143,50.0,0.07831,0.00028,5.47917,50.0,0.0824517620721,-0.205675749175,0.0001,-3998.39797,4.8834,0.34046,41.0,0.852269332452,0.59231,0.36998,-0.191918173349,-1.54487305876,6.63293784,1.13870210746,2.73462564218,0.771760265611,4.67609,-0.744438842524,-1.18887333993,-0.901618025557,-1.86605216719,0.242389491474,0.0905714492737,-1.18378774608,2.0,1.0,3143
2959,24.0,0.05176,0.01931,3.62093,25.0,0.182822859166,1.30907984481,0.0199,-21.83835,4.85151,0.15666,25.0,-1.57620036554,0.25597,0.18339,-0.318523212939,0.371964995184,1.41355328,-1.17453581678,0.316648279486,0.809634820872,3.84874,-0.857398633513,-0.643091616065,-3.97165364261,0.130395018083,2.29900689761,-0.75999065904,-0.0599674602548,7.0,1.0,3959
2485,16.0,0.05461,0.00045,3.586,19.0,0.393664088415,0.870314704454,0.00037,-26.17383,4.25568,-0.11616,34.0,-0.320702608937,0.97577,0.95156,-0.998866985448,1.13739389912,6.30441156,-0.171419774275,6.19200018527,-0.274962651463,4.12698,0.234633343729,0.414176174434,-1.179107607,1.07698589929,0.715068842444,0.089364561646,-1.30896888254,2.0,1.0,3485
2037,20.0,0.04084,0.00033,4.22043,22.0,-0.288940698686,-0.0931990760352,0.0001,-15323.27712,5.7844,0.22505,20.0,0.387375082505,0.65215,0.51519,0.637303759352,-0.242085719828,5.29011268,1.25173201933,2.85426986781,-2.06239686755,3.99788,-0.715695877762,0.982341879809,-0.334275458905,-0.0173042589559,1.25631235582,-0.883712845622,-2.3537549609,2.0,1.0,3037
2571,9.0,0.0198,0.00161,4.07645,9.0,0.159763626685,0.69605070249,0.00077,-19.72535,6.26528,0.21783,8.0,-1.39530941222,0.46678,0.91276,-0.215132342483,-0.179917691597,2.23640115,0.599764668239,2.08427196948,-0.861807246292,4.43525,-0.717889626654,-1.27790000469,0.0768975713889,1.61606241195,0.615803992683,-0.812756140479,-0.491640825898,4.0,1.0,3571
2625,17.0,0.03542,0.00186,3.91421,15.0,-0.0454734110044,0.871230549831,0.00127,-25.82988,5.49556,0.0385,16.0,-1.29385557135,0.30373,0.25993,-0.306298796979,-0.736803203841,2.35074666,0.569993968951,0.67349066064,-0.699506510421,4.10638,-0.5189272253,-2.63707232987,1.62842023284,1.91321927595,-2.2690881517,-0.724357476835,2.08328606258,4.0,1.0,3625
2095,35.0,0.10867,0.00032,5.71446,53.0,-0.0398680909656,-0.755823956492,0.0001,-11083.67077,5.6037,0.37164,54.0,1.71253433325,0.62146,0.01859,-0.101872834572,-1.28571217786,5.17462597,-0.0775670102977,0.398218693594,-0.443233182841,3.63142,-0.0605281108384,-1.73273404959,-0.300326662737,-0.966405801797,0.0727709864066,-0.550457560173,-0.397523037143,2.0,1.0,3095
2352,0.0,1.00116,0.00029,5.78004,478.0,-0.1651657128,0.436446139811,0.00019,-55.08075,33.73748,0.75622,0.0,-0.424733231169,0.15187,-0.3058,-0.521419991396,0.356431281918,7.99640158,0.720912488188,1.57835178471,-1.09092070003,5.96354,-1.0058317413,1.16614863151,0.71360124881,-0.162954091751,-0.67991617461,0.905928211118,0.225195868819,2.0,1.0,3352
2496,61.0,0.09714,0.00046,4.48312,33.0,-0.371388262277,1.16098083384,0.00036,-32.6406,5.84411,0.24586,31.0,-0.397895677057,0.8185,0.5089,-1.23384053817,1.83033994017,6.5530681,0.895768979597,3.67393870215,-0.770497010061,4.6553,-1.04158618732,-0.470717827842,-1.1233155584,1.26447129451,0.847996703843,1.03869497759,-1.03654505578,2.0,1.0,3496
2208,114.0,0.24077,0.00012,7.23867,147.0,-0.923234445834,0.323552603734,0.00011,-537.67718,3.14463,-0.09585,131.0,0.511327147862,0.38488,0.12762,-1.43027168734,1.93641082332,6.39436012,1.73354481435,1.60665703999,1.4856056586,5.46643,0.69268196624,-0.514413467768,0.42133779944,0.0908758786949,-0.171171420204,1.81167784043,0.0823029037319,2.0,1.0,3208
2288,16.0,0.038,0.00046,7.09207,21.0,-0.110146873532,-0.654378257691,0.00012,-610.43837,6.32804,0.12988,21.0,0.679386564631,0.72387,0.02212,-0.449709254498,0.976415515751,5.52236581,-1.06459188039,0.247902373457,0.577620446069,6.13786,0.226026859833,-0.334225842387,-1.03168613082,0.66690918631,-1.21247512208,-1.6135524916,1.06957998073,2.0,1.0,3288
2062,52.0,0.13831,0.00018,3.96127,53.0,0.727179624674,-0.0927376036369,0.00011,-4829.97694,3.47454,0.16767,53.0,0.536749460627,0.57427,0.46335,0.0831537594409,-0.758859823599,7.95347173,1.27749414594,4.25609052397,0.47844226775,3.53375,-0.444680513764,-1.48741735083,-0.20712834126,-1.05462920351,0.272343728157,0.409772263193,-1.29441454865,1.0,1.0,3062
2394,55.0,0.09799,0.00023,4.27386,39.0,-0.276600117523,0.564373218428,0.00018,-62.08039,3.74543,0.2442,38.0,0.184781349827,0.60155,0.44306,-0.127631077081,-1.39418751795,4.08943688,1.99447227573,2.0330559228,1.50582773294,3.87685,0.517753636881,-1.04221809087,-0.0382689466699,2.01918024395,-0.064822810688,-0.0727835491113,-3.06056628065,2.0,1.0,3394
2396,43.0,0.08533,0.00039,5.15417,42.0,-0.0260168049299,-0.813831856273,0.00019,-98.55729,5.97567,0.42331,44.0,0.325589551054,0.52064,0.68833,-0.51716467245,-0.170324549633,5.2151057,-0.802359666384,3.83306721842,0.121938509951,4.94579,0.0132305596087,-0.534047419519,0.242625091884,0.640178863687,0.328645114597,-1.209132731,-0.873031095909,2.0,1.0,3396
2605,8.0,0.01602,0.00268,5.33609,8.0,0.51900661432,1.40969607306,0.00113,-27.6417,6.72477,0.18261,8.0,-1.09725184471,0.30936,0.11883,-0.477651236275,0.388233468457,0.57046163,-1.97240243686,0.0931899512468,-0.655172995214,5.63531,-0.147405733972,-0.61470502569,-1.3493821449,-0.890302881892,1.17576758245,-0.132641996088,-1.59586162228,8.0,1.0,3605
2832,15.0,0.03316,0.00872,3.82807,17.0,-0.498717660833,0.893253372063,0.00554,-24.58085,6.48987,0.23994,16.0,-0.980306945814,0.34041,0.138,0.0512772300921,0.475298626418,2.01334863,-1.22932379781,0.332063494646,1.80594717299,4.19702,0.197697020249,-0.820070259006,-1.42583331717,2.27013163897,0.499410836549,-0.215764012491,-1.74764288702,5.0,1.0,3832
2413,10.0,0.02119,0.00055,4.04643,9.0,0.295338348885,0.694320401624,0.00026,-27.09502,6.47103,0.20859,11.0,-1.05344107676,0.40305,0.91255,-0.528627871906,-0.437060668692,0.52629356,-2.1203312528,0.506677267823,-0.796472599222,4.27727,-0.383758246348,-0.088116793563,1.42124419047,1.1676607354,0.922154448416,-0.039804828984,0.603276460213,9.0,1.0,3413
2346,46.0,0.0711,0.00031,6.20306,44.0,0.268121817274,-0.236983935107,0.00014,-194.61267,5.39964,0.29959,30.0,0.946621792876,0.73531,0.41485,0.0378191589213,-0.209212395367,6.59928727,0.202604150662,2.99319791606,1.09392250349,4.83618,-0.762077947458,-0.471930169106,-0.708733279231,0.33286009355,1.45176569149,0.365224647186,1.47016218054,2.0,1.0,3346
2999,4.0,0.01009,0.05099,4.16746,5.0,0.181035431507,0.543342942602,0.01914,-24.88708,5.95647,0.19391,5.0,-1.13029488974,0.33666,0.89896,-0.381181409256,-0.281506569379,0.52955965,-0.898847421067,0.499558691077,0.332955605935,4.44815,-1.24634906678,-1.12719766828,1.31918663074,-1.03503845665,-0.486442738538,-0.459487426215,-1.47082407219,5.0,1.0,3999
2150,32.0,0.1081,0.00012,5.4248,63.0,-0.753336788529,-0.838074951708,0.00012,-702.70298,2.05132,0.03212,64.0,-0.0921894260865,0.74934,0.0,-0.929568109168,-0.296988805551,6.08641271,0.176132547655,0.349808349343,-0.109810528092,4.9838,0.657299774357,0.702956764153,-0.463813805383,-0.824063859936,1.08502482246,0.00442672281488,1.28150753551,2.0,1.0,3150
2403,14.0,0.02842,0.00049,3.63613,13.0,-0.183557221433,0.685141529911,0.00027,-35.88296,6.43289,0.10049,13.0,-0.467573818073,0.2926,0.67726,-0.854773892465,-0.549697786564,0.59676669,-0.82277714871,0.433477100126,0.198870813732,3.95495,0.213237389353,-0.645168594053,0.224973008956,0.179958075698,-1.2576242112,0.311541627936,-0.951901708469,13.0,1.0,3403
2389,20.0,0.03834,0.00044,5.55869,18.0,0.404771354348,0.238169209813,0.00018,-111.56953,5.54671,0.12983,20.0,0.292289804686,0.59051,0.42678,0.272125783604,0.89169921842,5.27337447,0.568361414802,2.37246582557,0.236969877125,5.28211,-0.413881574948,-1.28661713001,-0.283035111206,0.47962645468,-2.12153199928,-0.740264492104,1.43007373152,2.0,1.0,3389
2804,30.0,0.05643,0.00641,4.36338,24.0,0.402099879294,1.3858046882,0.00604,-25.75843,5.20247,0.02239,31.0,-1.24294159631,0.23753,0.09898,-0.025110941636,0.0344018837278,0.60490934,-0.630037856412,0.0977761342117,-1.09392634693,4.65224,0.482726733194,-0.832811788249,3.01490413825,0.90191137713,1.27217881714,-0.385949723028,1.59951299192,17.0,1.0,3804
2595,17.0,0.03564,0.00111,4.3867,16.0,-0.0556095105109,0.806968986712,0.0008,-22.81305,5.56554,0.18174,16.0,-1.20927267776,0.34423,0.84069,-0.320657884982,0.296437096858,0.71948261,0.221479237279,0.638512728603,-0.578377567125,4.67073,0.368468529512,-0.44496383912,3.73219044789,0.260867049955,4.15053645918,-0.71677171935,0.511424729374,13.0,1.0,3595
2127,32.0,0.05602,0.00036,5.67943,32.0,-1.13506989472,0.930685120673,0.00011,-3094.41796,7.54728,0.46495,29.0,0.163082105264,0.41083,0.24366,1.53742879271,0.354644517525,2.98890358,-0.595233014982,0.832840622075,0.149272314665,5.16051,-1.57151940508,-0.73097573864,0.262332037912,0.68013983542,0.738107412996,0.319420895791,0.173330979677,4.0,1.0,3127
2484,27.0,0.05312,0.00054,4.63305,26.0,-0.0861772922586,0.722131909558,0.00039,-43.72623,5.01489,0.1964,27.0,-0.166284948732,0.7087,0.53898,-0.354302480365,0.258553417598,5.24072873,0.585913908685,2.98468340002,0.43434323833,4.98351,-0.693859336735,-1.54789425388,-0.131335868804,0.692733848137,-0.762456342093,-1.10876363549,0.232174813499,2.0,1.0,3484
2773,10.0,0.01747,0.00777,4.58934,8.0,0.259651959548,0.986556985561,0.00401,-27.81686,5.48755,0.19092,10.0,-1.15628521829,0.38819,0.14254,-0.176399490024,0.489212924236,2.65646574,1.19738543185,0.42267338739,-0.366529858761,5.01209,0.010586299951,0.591286455263,-2.0233591611,-0.832030045367,-2.50050469561,-0.761334111203,-0.14019448794,4.0,1.0,3773
2348,32.0,0.07522,0.00024,4.84476,34.0,-0.286126060595,-0.582592225521,0.00014,-182.79045,4.77848,0.00535,49.0,0.473554514392,0.7786,0.92976,0.407169425828,-1.37339970664,4.43604545,0.375976738477,4.31211056766,-0.154222782094,4.31346,-1.92967418824,2.12526836688,-1.17848302116,-0.907176066253,-0.128825370257,-0.564353932323,-0.549835784665,3.0,1.0,3348
2460,6.0,0.01459,0.00082,4.4857,8.0,0.248166190387,0.782307235504,0.00036,-27.28816,6.50351,0.13424,7.0,-1.2561953867,0.5813,0.70168,-0.125103249364,0.0709900112675,0.67141361,-0.612382288912,0.496847030609,0.468597859794,4.82652,-0.485348646355,-0.736196904546,0.883585372831,2.14279538335,-1.00417143347,-0.971150389366,-0.806194670838,8.0,1.0,3460
2154,105.0,0.27486,0.00017,5.21587,113.0,-0.445133854071,-0.302383506883,0.00011,-1124.88648,7.59164,0.17813,193.0,0.352905783424,0.52857,0.74577,-0.682109705021,-0.0210784387755,7.96773037,1.28843765031,7.05791487779,2.01786782647,4.76724,0.921166876135,-0.418862598174,0.20220263151,-0.458262015169,-0.324322797902,0.103568735411,-0.817796591218,2.0,1.0,3154
2753,13.0,0.02385,0.00602,4.037,11.0,0.519000966695,0.89184786614,0.00384,-21.79275,5.15657,0.22156,12.0,-1.40252853045,0.2197,0.33311,0.0267293028839,0.781902498709,0.94004012,0.214008585464,0.34517894628,1.37688573115,4.6216,-1.10958345812,0.826722835708,0.326511796613,-0.855011282296,-0.500053912795,-0.416201888013,-0.630277563183,11.0,1.0,3753
2083,18.0,0.04069,0.00031,5.62131,20.0,0.0232435492133,-0.598292846624,0.0001,-6662.45857,4.47611,0.11742,19.0,1.46459849271,0.82122,0.0,-0.500799854137,-1.00581171099,4.98782335,-1.09319426209,0.122307070262,0.0504262796127,3.88047,-0.226941095052,-2.44862220853,-1.20789933746,-0.217801583988,-0.0261643958846,0.180580465955,0.374933561282,2.0,1.0,3083
2908,8.0,0.01634,0.02731,3.94399,8.0,0.467479955664,1.20593166503,0.01254,-22.75275,6.16166,0.21702,8.0,-0.791158159158,0.27946,0.88423,0.136226876166,-0.0514505640877,0.82069906,-1.24444025397,0.753222804676,0.371862916345,4.19609,-0.387462572696,0.44911173079,1.45104483748,-0.893206718634,-2.61671858362,0.00808059029177,0.0369466875251,8.0,1.0,3908
2998,18.0,0.03621,0.02379,3.7545,18.0,0.237552595978,1.12728600179,0.02071,-24.823,4.87393,0.03638,18.0,-1.50329274377,0.33043,0.29946,-0.276043003665,-0.0314763613716,0.74382641,-0.673124135736,0.257043479832,-0.876069069609,3.92618,-0.542535158313,-0.542110484557,-2.65058756159,-0.387214562298,0.789697361455,-0.761217716099,-0.647073526854,14.0,1.0,3998
2135,10.0,0.02497,0.00036,3.731,9.0,-0.488013908637,-0.197563383531,0.0001,-2024.75379,3.56185,0.10811,10.0,0.705832253036,0.81765,0.66503,0.279262633226,0.208809492023,7.9976007,0.78992286119,5.4393399709,0.112846339657,3.24825,-0.390610221817,1.52272440961,-0.987301962045,0.351941328376,1.33296916597,-0.192011901779,-0.241358993858,1.0,1.0,3135
2180,19.0,0.03657,0.00037,6.15482,19.0,-0.0573023974776,0.141277224806,0.0001,-1824.88981,5.40651,0.16553,19.0,0.734584804392,0.54683,0.57461,-0.18432557361,1.8767634906,5.41911884,0.927857958018,3.23380631015,-0.276615003725,5.39048,0.956009528803,0.111794209521,1.17396282956,1.83549458341,-0.569200127484,-1.58631079893,1.84479955747,2.0,1.0,3180
2592,19.0,0.04073,0.00096,4.08873,19.0,0.465065135074,0.978377541176,0.0008,-25.5701,5.26996,-0.5403,20.0,-1.21546668095,0.21467,0.33411,-0.224177669729,-0.476321851267,0.89954561,0.0911487204165,0.339695765341,-0.123741927961,4.61596,-0.00344194843879,-1.77585769905,-0.219571591491,-1.70793233609,-0.549392501788,-0.615685021894,0.853752393653,11.0,1.0,3592
2413,10.0,0.02119,0.00055,4.04643,9.0,0.295338348885,0.694320401624,0.00026,-27.09502,6.47103,0.20859,11.0,-1.05344107676,0.40305,0.91255,-0.528627871906,-0.437060668692,0.52629356,-2.1203312528,0.506677267823,-0.796472599222,4.27727,-0.383758246348,-0.088116793563,1.42124419047,1.1676607354,0.922154448416,-0.039804828984,0.603276460213,9.0,1.0,3413
2000,200.0,0.36275,0.00011,4.82176,139.0,-1.12828931122,-0.53614819811,0.0001,-6966.76549,1.97801,-0.01292,139.0,-0.789576071717,0.43073,0.24331,-1.56642673247,-0.0472186363061,7.9928064,1.22437389604,3.41521671515,-0.309638153971,4.78299,0.449936304411,0.565296945146,-0.132957409261,1.24229756748,-0.123334513422,1.53887974728,0.685826961339,1.0,1.0,3000
2727,4.0,0.011,0.00637,3.77269,4.0,0.243610652543,0.956166695662,0.00265,-26.85446,4.79837,0.24886,6.0,-0.921034053422,0.6621,0.79305,-0.3390341321,-0.692868178536,4.47813529,1.18711984227,3.59685241063,0.7788469455,4.00939,2.05984901869,1.13251578708,-1.69720153508,0.684289497506,1.04196238005,-0.591680034259,-0.701448031196,2.0,1.0,3727
2719,9.0,0.01884,0.0046,3.93736,9.0,0.441428105954,1.32923605959,0.00255,-18.95734,5.41558,0.23699,8.0,-1.42871468205,0.30941,0.30389,-0.410224677212,0.551783639724,0.54766252,1.0860262254,0.192421526627,-0.0988631321419,4.16605,-0.880169228555,-0.183641063267,-2.49533634806,0.491119226961,-0.231891406784,-0.973020009773,1.15974077755,9.0,1.0,3719
2842,19.0,0.03831,0.00667,3.97454,20.0,0.487826971928,1.1569067253,0.00595,-22.97501,5.01415,0.04986,19.0,-1.65566688525,0.16708,0.15327,-0.170520059281,0.720735723196,1.15215513,-0.214899511821,0.219488542838,-0.809667028035,4.50436,0.147629038025,1.12975144175,-0.373748465073,0.615521805627,-0.955806592305,-0.558660287898,0.46938143585,9.0,1.0,3842
2764,8.0,0.01425,0.00888,4.57975,6.0,0.255608672407,0.703111494012,0.0039,-27.81919,5.58135,0.15822,8.0,-1.0169516887,0.36467,0.01252,-0.156764404591,-0.397076761267,0.70013889,-0.288809198096,0.0345886110485,1.50402763494,4.87876,0.115785303949,-1.21169066498,1.70338200187,0.827281098718,-1.36773827268,-0.910132877608,0.676951492346,6.0,1.0,3764
2643,12.0,0.02906,0.0018,4.05378,13.0,0.685537488229,1.46814980782,0.00121,-23.58442,5.36768,0.21643,12.0,-1.52202024102,0.32895,0.86066,-0.551839514778,0.00500392452217,1.13118801,1.21706276806,1.01083413091,-0.278335465583,4.54554,-0.608247561533,-0.663653269607,-0.52896937549,1.41783261023,-0.757520770196,-0.409720081924,-0.211099096786,8.0,1.0,3643
2573,9.0,0.0172,0.00138,3.42995,7.0,0.526460126427,0.788121818526,0.0008,-23.41305,4.58101,0.23631,9.0,-1.22427156774,0.35985,0.31054,-0.278187531442,-0.673580355775,0.62956597,-2.4590592712,0.22175023022,-0.562957989699,3.66093,0.0447625357933,-0.75434758393,-1.95846027772,-5.43475696872,-1.31762994915,-0.792563010461,-0.45514139226,7.0,1.0,3573
2323,25.0,0.05995,0.00032,5.97732,27.0,-0.991276428693,1.01259826518,0.00014,-149.78533,5.66969,0.26717,25.0,0.12967195792,0.41965,0.47836,1.43445407679,-0.343344138848,2.9973024,0.967601224848,1.54445950358,-0.675816371437,5.61898,0.161483121572,1.24527374838,1.26323924168,-1.21878640885,0.721008299364,0.290829786794,0.705379079964,3.0,1.0,3323
2144,19.0,0.06304,0.00046,6.37758,20.0,-1.02053390769,-0.0784161300701,0.0001,-5742.90625,4.80026,0.20661,19.0,1.38972566947,0.79695,0.80607,-0.290778751327,2.56910745473,6.43059709,0.672759040346,5.40703680299,-0.180936603271,4.24837,0.231109995389,1.42578365119,-0.62237296474,1.40885658116,0.968041855727,0.143520382497,-0.765613235716,1.0,1.0,3144
2880,7.0,0.01357,0.02516,3.62365,6.0,0.713935841402,0.893728899526,0.00875,-22.97747,7.04439,0.24653,7.0,-1.42864533835,0.37031,0.82357,-0.853007772132,0.634966236096,1.42044286,-0.103301474729,1.20030774026,0.332218789995,4.06712,-0.237435205043,1.242444457,-2.2086833945,1.38121021301,-2.4541569254,-0.399446098619,-0.830856740517,6.0,1.0,3880
2457,4.0,0.00843,0.00106,4.16593,4.0,0.576486517838,0.911986314855,0.00038,-28.48129,5.60056,0.33563,4.0,-0.880538507774,0.44809,0.22212,-0.39576303372,-0.918022093349,0.5251638,0.428604181485,0.139694724352,0.215157324128,4.51612,0.353532122597,-0.109619348895,-0.789743408321,-1.66847558813,0.550464050652,-0.35839043523,-1.53446798948,4.0,1.0,3457
2596,13.0,0.02852,0.00153,3.76862,14.0,0.525141720597,1.1284505789,0.00086,-25.99455,6.6308,0.35906,14.0,-1.63757983565,0.3805,0.03453,-0.305067325244,-0.604380239021,1.11349866,1.02220360669,0.075157715872,1.27804035374,4.05975,-0.956496103265,-0.347815659168,-1.65579946592,-0.153193382298,-1.09257862759,-0.444169387221,0.0607973616805,9.0,1.0,3596
2116,7.0,0.01097,0.00053,4.71024,7.0,1.89849996302,-0.553612076416,0.00012,-3264.85907,6.64934,0.11061,7.0,0.197482348166,0.76492,0.43899,0.345861809709,-0.528402115692,6.75902973,1.32526385916,3.02508992243,0.610134528717,4.15841,-0.548073202261,0.557030189941,-0.208567125884,-0.273810575708,0.229739208394,1.08659036463,2.53326370438,2.0,1.0,3116
2741,9.0,0.01623,0.00622,4.65753,8.0,0.320660412401,0.681380488943,0.00269,-25.15183,6.53659,0.25644,7.0,-1.17427298699,0.40288,0.20053,-0.0512395149359,-0.385897606145,0.53581095,0.83253725552,0.132624478098,-0.404821178839,4.97996,0.390335319748,-0.637723070829,-0.805592433432,-1.54710431472,-0.0177460085723,-0.612957123507,0.963125680701,8.0,1.0,3741
2767,14.0,0.02917,0.0052,4.07967,14.0,0.293406354701,1.07277941501,0.00384,-20.98206,5.06559,0.01666,14.0,-1.51154018858,0.36452,0.72879,-0.330248846801,-0.228248977712,0.98557109,-0.807528501324,0.753483922524,-0.121402879623,4.45854,-0.822045125501,0.221775415969,-1.60727133998,0.850399005429,0.960236690915,-1.06317652378,-0.895699740243,10.0,1.0,3767
2824,10.0,0.01707,0.01078,4.1536,7.0,0.0501238216657,1.22880366368,0.00563,-22.9989,5.0693,0.06234,8.0,-1.34499334002,0.37952,0.30288,-0.327958866312,-0.0148222808674,2.0653536,-2.22090175562,0.664020937138,0.160221441707,4.74353,0.925041734614,-0.0869940327497,-1.39806728197,0.407044702354,-1.328460143,-0.964296531456,-0.679538950303,5.0,1.0,3824
2318,50.0,0.10025,0.00016,4.14121,51.0,0.948336027646,-0.369820943171,0.00015,-89.07694,3.74025,0.18896,48.0,0.172435226996,0.30577,0.53101,0.0750824697846,-0.133686559952,1.71849484,-0.716155848449,1.01951351684,-0.755290471574,4.0956,-0.0858612934392,0.322237810603,0.786223092801,-0.337565836069,1.12308734909,0.346054019805,-0.299569058758,6.0,1.0,3318
2952,11.0,0.02216,0.04041,4.6327,10.0,0.179394154898,0.728159424814,0.0202,-29.22253,6.32594,0.13198,11.0,-1.37397563363,0.2965,0.10207,-0.762545635003,0.450498168358,0.53524632,1.79588795362,0.0813937247474,-0.0147911551994,5.1415,-1.04360893113,-0.0228708654967,1.16961477217,-0.832218323405,-1.10825331684,-1.11256206111,0.893953647303,10.0,1.0,3952
2560,11.0,0.0221,0.00151,4.09748,11.0,0.173899024787,1.47305903757,0.00081,-27.43295,6.13473,0.05415,10.0,-0.947360165117,0.41799,0.72833,-0.331347901751,0.106684726961,1.65941082,1.4118901428,1.24776440597,1.37076718417,4.29472,-0.642982911521,0.380662324501,-2.65399446341,-0.628099379651,2.04785504616,0.269305922567,-1.87480755279,6.0,1.0,3560
2145,44.0,0.08566,0.00027,4.20855,46.0,0.105325003422,-0.574748179137,0.0001,-4009.11016,5.0022,0.2704,46.0,0.927633973591,0.67806,0.2254,0.159092903841,-0.761811285106,5.52293768,0.467082730882,1.50227193312,0.0144975485843,3.59006,-0.424076887841,-0.673500545315,0.586916892794,-0.38336528047,0.0296134072578,-0.826133553506,0.448531364858,2.0,1.0,3145
2885,5.0,0.01185,0.02021,4.34195,7.0,0.119076410865,1.04912205391,0.00854,-22.13123,6.26316,0.20451,5.0,-1.05646043859,0.4042,0.24525,-0.525941830134,-0.140016666313,0.65925492,-1.3736951109,0.186422311823,0.345475373432,4.64119,-0.483474096686,-1.25056012636,-0.130063290948,-1.57716949936,1.20147037798,-0.180348384693,-0.550574124509,7.0,1.0,3885
2953,7.0,0.01471,0.0423,3.86956,6.0,0.0828590042804,1.33205522379,0.01951,-21.24048,5.31081,0.18744,7.0,-1.58303181325,0.35396,0.86469,-0.446247854865,0.25755007979,0.97335772,-0.197187637876,0.869647250426,-0.830927200645,4.19284,-0.194654208304,0.101094107902,-0.962801238265,0.561171547928,-0.781222644043,-1.07222312496,0.370130430129,6.0,1.0,3953
2521,9.0,0.01716,0.00117,4.06385,7.0,-0.310940846177,0.72935574536,0.00052,-24.52633,5.62158,0.23999,8.0,-0.669205818814,0.49103,0.41828,0.00699287253674,-1.12017831991,3.08860525,0.616553837223,1.33923405715,-0.419259297797,4.16733,-0.0411983359633,0.83065113257,1.54549012751,0.964919831263,-1.79224377113,-0.546376988303,-0.593618672389,3.0,1.0,3521
2492,84.0,0.1783,0.00043,4.4407,84.0,-0.227224029905,0.458357365088,0.00035,-36.08211,7.54144,0.49016,85.0,-0.181311824357,0.43074,0.62048,-0.910738728097,-2.10182735507,4.92745482,-2.13024000356,3.51752715699,-0.453497675436,4.62634,0.15866453559,-2.38506461763,0.480042707489,0.523520744616,-2.02474335311,-0.897520533018,-1.61693989627,2.0,1.0,3492
